week_no,group_id,qty,avg_price,discount_rate,weekofyear,neural_eps
18,KIOSK-GAS,2431710,0.5850308572195986,0.03343623040186153,18,-0.1836886
18,MEAT,1134,4.631055271546107,0.2662213946576,18,1.9577376
18,MEAT-PCKGD,1320,3.118656062580087,0.1849300969568651,18,1.8057259
18,MISC SALES TRAN,319793,1.9771828619186365,0.027829552781196885,18,1.3701869
18,MISC. TRANS.,34,2.9145999999999996,0.0,18,1.7879963
18,NUTRITION,474,2.377606549364614,0.09432102711629642,18,1.6406024
18,PASTRY,442,2.6148426022850857,0.13676204211628765,18,1.6723135
18,PROD-WHS SALES,1,5.0,0.0,18,1.9454067
18,PRODUCE,3511,1.923262273457215,0.10216444343089398,18,1.4087024
18,RESTAURANT,2,3.1950000000000003,0.0,18,1.845441
18,SALAD BAR,120,2.888030303030303,0.03969052008267694,18,1.7887568
18,SEAFOOD,27,6.09074074074074,0.309965049174998,18,1.9875885
18,SEAFOOD-PCKGD,88,4.920492957746479,0.20266236082687145,18,1.9577376
18,SPIRITS,23,8.417058823529413,0.0,18,2.080954
18,TRAVEL & LEISUR,10,2.387,0.0,18,1.6937315
18,VIDEO RENTAL,2,1.495,0.5,18,1.252661
19,CHEF SHOPPE,3,3.1566666666666667,0.0,19,1.8297006
19,COSMETICS,58,4.090701754385965,0.010664993726474278,19,1.9454067
19,COUP/STR & MFG,12,0.41761600728430537,0.15136054421768708,19,-0.31753987
19,DELI,716,3.5684931170108163,0.07458771289056174,19,1.8783321
19,DRUG GM,3275,3.018405010516256,0.07147996244882884,19,1.7837814
19,FLORAL,47,7.003513513513513,0.09387801547564861,19,1.9724103
19,FROZEN GROCERY,2,2.245,0.0,19,1.6009332
19,GARDEN CENTER,6,3.99,0.0,19,1.9454067
19,GROCERY,19328,2.079096709741744,0.16490408466629314,19,1.4827379
19,KIOSK-GAS,2148964,0.5857224246459553,0.03437989287185826,19,-0.18292801
19,MEAT,1176,4.477184672667819,0.2473621590686607,19,1.9577376
19,MEAT-PCKGD,1467,2.9798855594235367,0.24376862728116533,19,1.7303072
19,MISC SALES TRAN,332820,1.8194713049197184,0.0209749163112762,19,1.2892859
19,MISC. TRANS.,22,1.0861111111111112,0.03807692307692308,19,0.8524623
19,NUTRITION,396,2.5407717041800644,0.06944498767943051,19,1.7018595
19,PASTRY,432,2.5952364666598697,0.15236178915424198,19,1.6723135
19,PRODUCE,3135,1.807085083770943,0.13985413985413986,19,1.3403542
19,SALAD BAR,109,2.602373188405797,0.040478413907046915,19,1.7018595
19,SEAFOOD,34,4.807797619047619,0.2015649611300239,19,1.9577376
19,SEAFOOD-PCKGD,100,4.763279979177399,0.32153980497744145,19,1.9875885
19,SPIRITS,34,9.420967741935485,0.0,19,2.09851
19,TRAVEL & LEISUR,3,2.94,0.0,19,1.7887568
20,COSMETICS,71,3.696207929540311,0.04217247651928574,20,1.8783321
20,COUP/STR & MFG,20,0.32043817190449,0.44652538196155744,20,-0.45100155
20,DELI,697,3.9313871635610766,0.06730288021813036,20,1.9404312
20,DRUG GM,3776,2.9478516586730974,0.07499134785274957,20,1.7837814
20,FLORAL,121,4.684166666666667,0.010299934080421885,20,1.9454067
20,FROZEN GROCERY,3,2.4466666666666668,0.0,20,1.7018595
20,GARDEN CENTER,18,7.656666666666666,0.0,20,2.008889
20,GROCERY,26531,1.9236068744753663,0.1986603390280668,20,1.3788697
20,HBC,1,2.02,0.24907063197026025,20,1.465248
20,KIOSK-GAS,2130707,0.2942342603250492,0.02800373111530205,20,-0.7159929
20,MEAT,1179,4.921952600192932,0.20133600932905513,20,1.9577376
20,MEAT-PCKGD,2335,2.5132242631797426,0.2727972167388783,20,1.6175197
20,MISC SALES TRAN,335217,2.4234015443247774,0.02635846693901012,20,1.7018595
20,MISC. TRANS.,30,2.465384615384615,0.01383454443823365,20,1.7018595
20,NUTRITION,410,2.5968235930735935,0.07676955079552482,20,1.7018595
20,PASTRY,524,2.774609227762233,0.12681556138939093,20,1.7227471
20,PRODUCE,3744,1.8243906649245063,0.09674781605331419,20,1.3372943
20,RESTAURANT,1,9.95,0.0,20,2.1141467
20,SALAD BAR,133,2.8399137931034484,0.03945781553143517,20,1.7837814
20,SEAFOOD,51,7.167553191489362,0.23151768664181138,20,2.0458817
20,SEAFOOD-PCKGD,149,4.453485158771399,0.2764928277549205,20,1.9577376
20,SPIRITS,29,7.046250000000001,0.0,20,1.9724103
21,COSMETICS,85,3.7878048780487807,0.0813997277019785,21,1.8783321
21,COUP/STR & MFG,15,1.2499425291285,0.2109984399375975,21,1.1365829
21,DELI,712,3.6216962962962964,0.055135584992024415,21,1.8783321
21,DRUG GM,3410,3.142320879120879,0.07043268204522492,21,1.7837814
21,FLORAL,62,4.893421052631579,0.05922842304838843,21,1.9404312
21,FROZEN GROCERY,1,1.0,0.0,21,0.749892
21,GARDEN CENTER,3,5.323333333333333,0.0,21,1.955104
21,GROCERY,22298,2.1065523778368016,0.17299675062599246,21,1.4950807
21,HBC,1,2.02,0.24907063197026025,21,1.465248
21,KIOSK-GAS,2502799,0.7085004981008539,0.029665863841739696,21,0.12408232
21,MEAT,1265,4.731390114921169,0.21754746023601845,21,1.9577376
21,MEAT-PCKGD,1808,2.881025583312644,0.2599122333097832,21,1.6755135
21,MISC SALES TRAN,450339,2.0552065087565756,0.02362310022265758,21,1.4087024
21,MISC. TRANS.,18,1.629375,0.0,21,1.2892859
21,NUTRITION,318,2.3119658119658117,0.08890086206896551,21,1.6175197
21,PASTRY,524,2.739523099508549,0.13578127873475143,21,1.6932011
21,PRODUCE,3855,1.7642744763933627,0.1089868600986979,21,1.3372943
21,RESTAURANT,2,3.73,0.0,21,1.8783321
21,SALAD BAR,108,2.897333333333333,0.02642048986696506,21,1.7837814
21,SEAFOOD,61,6.307916666666666,0.1621714600247695,21,1.9849906
21,SEAFOOD-PCKGD,137,4.818494623655914,0.26812609663326226,21,1.9752933
21,SPIRITS,18,8.334444444444445,0.0,21,2.09851
22,AUTOMOTIVE,1,5.99,0.0,22,1.955104
22,COSMETICS,58,3.5961403508771927,0.19373062889874065,22,1.8373884
22,COUP/STR & MFG,15,0.4302522354394879,0.31389365351629506,22,-0.3574634
22,DELI,685,3.746091814772818,0.07488864346159754,22,1.8783321
22,DRUG GM,3475,2.937827073789529,0.08769612585706472,22,1.7544096
22,FLORAL,47,6.017857142857143,0.049606628141753116,22,1.9501286
22,FROZEN GROCERY,6,0.9766666666666666,0.18403547671840353,22,0.68690205
22,GARDEN CENTER,8,3.99,0.0,22,1.8783321
22,GROCERY,20614,2.1042954512034,0.15926313247763701,22,1.4950807
22,KIOSK-GAS,2877915,0.5768696377589579,0.02652936567832801,22,-0.10735379
22,MEAT,1193,4.764935376758521,0.23267091204412013,22,1.9752933
22,MEAT-PCKGD,1782,2.5821365430530845,0.29630935726892105,22,1.6384073
22,MISC SALES TRAN,353802,2.289187422131244,0.020340663379114072,22,1.6470658
22,MISC. TRANS.,21,2.4505,0.0,22,1.7335219
22,NUTRITION,415,2.253728354978355,0.11931113002984828,22,1.6175197
22,PASTRY,427,2.5408961825233267,0.14010825415729736,22,1.6175197
22,PRODUCE,3876,1.7227641998637773,0.06824686677999926,22,1.2892859
22,RESTAURANT,2,1.7799999999999998,0.0,22,1.2892859
22,SALAD BAR,94,3.0883333333333334,0.0,22,1.8247252
22,SEAFOOD,38,6.137,0.20591105534643803,22,1.9752933
22,SEAFOOD-PCKGD,147,4.1323198087711415,0.2890285849839877,22,1.9170432
22,SPIRITS,16,8.01,0.0,22,2.0583315
22,TRAVEL & LEISUR,3,2.24,0.0,22,1.5901935
23,CHARITABLE CONT,3,2.185,0.22444889779559118,23,1.5519531
23,CHEF SHOPPE,1,2.99,0.0,23,1.8247252
23,COSMETICS,79,3.6206666666666667,0.17547196196336176,23,1.8783321
23,COUP/STR & MFG,12,0.4017113669929332,0.3079584775086505,23,-0.3574634
23,DELI,648,3.7918779839219505,0.07420217724659353,23,1.8783321
23,DRUG GM,3564,3.006648406749506,0.08624695812518561,23,1.7544096
23,FLORAL,57,5.905507246376812,0.022850548182342757,23,1.9501286
23,FROZEN GROCERY,1,0.84,0.4473684210526316,23,0.4010769
23,GARDEN CENTER,5,4.656666666666667,0.0,23,1.9501286
23,GROCERY,20112,2.0487803249675083,0.16301649980104596,23,1.4950807
23,KIOSK-GAS,2553727,0.439127695146407,0.029591968775485023,23,-0.26399067
23,MEAT,1207,4.3048402714622425,0.23631335399394737,23,1.9404312
23,MEAT-PCKGD,1306,2.9983787784279086,0.23106981117029093,23,1.7303072
23,MISC SALES TRAN,457762,1.780026587192094,0.027271463380724854,23,1.2892859
23,MISC. TRANS.,10,1.0422222222222224,0.0,23,0.8202818
23,NUTRITION,404,2.4349653979238757,0.1159582072598729,23,1.6175197
23,PASTRY,536,2.6467917675544794,0.17286110545602604,23,1.6384073
23,PRODUCE,3246,1.6897394206959333,0.11938501273952043,23,1.3023919
23,RESTAURANT,3,3.6900000000000004,0.0,23,1.841226
23,SALAD BAR,89,2.933037974683544,0.0,23,1.8247252
23,SEAFOOD,36,6.628611111111111,0.188168826852775,23,1.9849906
23,SEAFOOD-PCKGD,141,4.539097939279362,0.25617464523752165,23,1.957987
23,SPIRITS,22,8.076,0.0,23,2.021853
23,TRAVEL & LEISUR,11,2.2990000000000004,0.0,23,1.6470658
24,AUTOMOTIVE,1,5.99,0.0,24,1.9501286
24,CHEF SHOPPE,1,2.99,0.0,24,1.8247252
24,COSMETICS,83,3.7198780487804877,0.17803660565723795,24,1.8783321
24,COUP/STR & MFG,18,1.3176560952019534,0.04110512129380054,24,1.1115714
24,DELI,708,3.865865768463074,0.08151745643079149,24,1.8783321
24,DRUG GM,3731,3.095291667655901,0.10112845403773106,24,1.7544096
24,FLORAL,58,6.390208333333334,0.06503777789857042,24,1.9676843
24,GARDEN CENTER,6,9.99,0.0,24,2.1141467
24,GROCERY,23074,2.087885876874796,0.1846194352301165,24,1.4950807
24,KIOSK-GAS,2606277,0.5815479952797963,0.024602165949581478,24,-0.08643465
24,MEAT,1405,4.981360792886767,0.25047025286466723,24,1.9752933
24,MEAT-PCKGD,1667,2.9508062017496397,0.2462109620371414,24,1.6755135
24,MISC SALES TRAN,371793,2.342497039196201,0.019032104259376986,24,1.6470658
24,MISC. TRANS.,37,2.4984615384615387,0.007661234155174817,24,1.7335219
24,NUTRITION,501,2.4861791598009533,0.11581545471805582,24,1.6175197
24,PASTRY,503,2.8514448751076658,0.143740402218303,24,1.7227471
24,PRODUCE,3454,1.7672934351857854,0.09185061128789149,24,1.3496372
24,RESTAURANT,5,4.5125,0.0,24,1.9501286
24,SALAD BAR,120,3.161996699669967,0.0,24,1.8247252
24,SEAFOOD,46,6.368504273504273,0.18319736253911487,24,1.9849906
24,SEAFOOD-PCKGD,133,4.10355721205428,0.2772314092029581,24,1.957987
24,SPIRITS,15,8.748666666666669,0.0,24,2.0908074
24,TRAVEL & LEISUR,12,2.9616666666666664,0.0,24,1.8247252
25,COSMETICS,80,3.7469891039081165,0.11051613445849337,25,1.8783321
25,COUP/STR & MFG,18,0.271649505463229,0.3683223992502343,25,-0.652747
25,DELI,861,3.8126691447345995,0.07581176082324055,25,1.8783321
25,DRUG GM,4090,2.8819669753814363,0.09956241357647222,25,1.7544096
25,FLORAL,68,6.17,0.02664009139301427,25,1.9501286
25,FROZEN GROCERY,1,1.16,0.0,25,0.90736806
25,GARDEN CENTER,6,4.3725000000000005,0.0,25,1.9501286
25,GROCERY,24230,2.0633941862812453,0.17082727145167603,25,1.4950807
25,KIOSK-GAS,2406169,0.5530783285892411,0.023354738265147824,25,-0.1180933
25,MEAT,1244,5.148205177428529,0.2225612495507368,25,1.9827776
25,MEAT-PCKGD,1537,3.0943407744106657,0.22497591658154056,25,1.7303072
25,MISC SALES TRAN,411993,2.0553591772130733,0.0240889306136383,25,1.4527563
25,MISC. TRANS.,36,2.6917391304347826,0.0,25,1.7335219
25,NUTRITION,540,2.218244837758112,0.09848158053662323,25,1.5606474
25,PASTRY,509,2.8404207717569787,0.11343229616535765,25,1.7544096
25,PRODUCE,3535,1.847170736362193,0.11451975049448394,25,1.4210452
25,RESTAURANT,1,1.6,0.0,25,1.2504146
25,SALAD BAR,127,3.0042966360856274,0.0,25,1.8247252
25,SEAFOOD,45,6.157926829268293,0.20911448242973382,25,1.9924749
25,SEAFOOD-PCKGD,192,4.2728888970379915,0.31103573269483376,25,1.9654713
25,SPIRITS,22,8.82842105263158,0.0,25,2.0908074
25,TRAVEL & LEISUR,43,2.466285714285714,0.12306908843999322,25,1.6175197
26,CHEF SHOPPE,2,3.24,0.0,26,1.8247252
26,COSMETICS,100,3.5569175828937336,0.16569557470987625,26,1.8324594
26,COUP/STR & MFG,11,0.9168556834964665,0.34993270524899056,26,0.49390334
26,DELI,714,3.8378710644677665,0.06631209763311603,26,1.8783321
26,DRUG GM,3807,2.815129910855431,0.10360830906456196,26,1.7544096
26,FLORAL,53,7.000909090909091,0.0,26,1.9676843
26,GARDEN CENTER,6,8.408333333333333,0.0,26,2.032514
26,GM MERCH EXP,1,6.58,0.0,26,1.9676843
26,GROCERY,20574,2.1204785788501703,0.16037837229511956,26,1.5267918
26,HBC,1,2.69,0.0,26,1.7335219
26,KIOSK-GAS,2341896,0.6391425661994982,0.024533140272374136,26,-0.08025082
26,MEAT,1245,4.674769622429946,0.24187200431134204,26,1.9654713
26,MEAT-PCKGD,1443,3.0042429809416276,0.23141597020180496,26,1.6755135
26,MISC SALES TRAN,280689,2.0915910342553983,0.02120693503980951,26,1.4527563
26,MISC. TRANS.,20,4.185263157894736,0.0,26,1.8880295
26,NUTRITION,356,2.2520544217687073,0.10656120842353867,26,1.6175197
26,PASTRY,499,2.712546666666667,0.12360737967834845,26,1.6384073
26,PRODUCE,3072,1.837807235142119,0.09770440745572397,26,1.4210452
26,RESTAURANT,3,4.586666666666667,0.0,26,1.9501286
26,RX,2,4.99,0.0,26,1.9501286
26,SALAD BAR,78,3.2481081081081085,0.029664476497803346,26,1.8247252
26,SEAFOOD,60,4.777058823529412,0.15124760076775431,26,1.9676843
26,SEAFOOD-PCKGD,150,4.230064087116481,0.3345055378446774,26,1.9245275
26,SPIRITS,21,8.914,0.0,26,2.0982916
26,TRAVEL & LEISUR,21,2.716,0.1034702324100605,26,1.6996158
27,AUTOMOTIVE,1,10.95,0.0,27,2.1023052
27,CHEF SHOPPE,1,3.49,0.0,27,1.8247252
27,COSMETICS,67,4.271692307692308,0.09130491291915778,27,1.948811
27,COUP/STR & MFG,19,0.0847981415888794,0.5016722408026756,27,-0.8945537
27,DELI,714,3.733428601929513,0.08599169266324055,27,1.8618313
27,DRUG GM,3762,3.017613588518718,0.0888066572175144,27,1.7544096
27,FLORAL,53,5.898809523809524,0.0,27,1.9676843
27,GARDEN CENTER,11,4.163333333333333,0.0,27,1.8880295
27,GROCERY,23147,1.938120226955013,0.16966090536839065,27,1.4210452
27,KIOSK-GAS,2529315,0.658903208519008,0.028124840149948486,27,-0.0055050524
27,MEAT,1184,4.6430553944174955,0.2593632932527044,27,1.9654713
27,MEAT-PCKGD,1475,2.897472822328173,0.21526428312739254,27,1.6384073
27,MISC SALES TRAN,521424,2.127519384899941,0.022405839097461765,27,1.5267918
27,MISC. TRANS.,28,2.1873076923076926,0.0,27,1.5566788
27,NUTRITION,396,2.4569434194341944,0.12081178611450956,27,1.6175197
27,PASTRY,524,2.5917093023255813,0.1411766351479886,27,1.6175197
27,PORK,1,7.74,0.0,27,2.0243618
27,PRODUCE,2945,1.8377234360014951,0.13914106848101773,27,1.3861426
27,RESTAURANT,3,1.8333333333333333,0.0,27,1.3456687
27,SALAD BAR,85,2.6756962025316455,0.02377847330898974,27,1.7335219
27,SEAFOOD,31,6.1032758620689656,0.1501225206898146,27,1.9924749
27,SEAFOOD-PCKGD,125,4.217239083342498,0.2572805397156855,27,1.9641538
27,SPIRITS,17,8.127333333333333,0.0,27,2.0399985
27,TRAVEL & LEISUR,18,2.7866666666666666,0.0,27,1.7544096
28,CHEF SHOPPE,1,3.49,0.0,28,1.8344223
28,COSMETICS,68,4.201641791044776,0.07640772052959005,28,1.948811
28,COUP/STR & MFG,22,0.25067156283986086,0.21943573667711594,28,-0.7285691
28,DELI,665,3.6558021172638435,0.07290213469047378,28,1.8618313
28,DRUG GM,3470,2.9912713899803043,0.08056392511557446,28,1.7544096
28,FLORAL,50,8.21155348021853,0.07947646282446105,28,1.9924749
28,FROZEN GROCERY,1,1.33,0.13071895424836602,28,1.1115714
28,GARDEN CENTER,30,6.380909090909091,0.0,28,1.9676843
28,GROCERY,20495,2.085834805785962,0.15800999490991943,28,1.5267918
28,KIOSK-GAS,2462657,0.8252167522249355,0.02450714042655953,28,0.34057453
28,MEAT,1320,4.699309374443376,0.2546418431065832,28,1.9654713
28,MEAT-PCKGD,1371,3.080599431857394,0.22527024430791187,28,1.6755135
28,MISC SALES TRAN,294351,2.9488639491778814,0.022380093495785333,28,1.7953533
28,MISC. TRANS.,25,1.8742857142857143,0.05003335557038025,28,1.4170766
28,NUTRITION,422,2.3395996732026143,0.08070930043824055,28,1.6175197
28,PASTRY,478,2.418997175141243,0.13353666506906015,28,1.6175197
28,PRODUCE,2852,1.9600317267449712,0.06504146779411091,28,1.4527563
28,RESTAURANT,2,2.6,0.0,28,1.7295533
28,SALAD BAR,101,2.637272727272727,0.027190558004033766,28,1.6787282
28,SEAFOOD,46,4.749555555555555,0.1529221802142407,28,1.9751686
28,SEAFOOD-PCKGD,114,4.721067463832321,0.1958983220408349,28,1.9751686
28,SPIRITS,23,8.105,0.0,28,2.0399985
28,TRAVEL & LEISUR,24,2.314782608695652,0.13335425164731723,28,1.6175197
29,COSMETICS,70,3.425597014925373,0.22027879190175906,29,1.8165557
29,COUP/STR & MFG,13,0.23142613916077762,0.0,29,-0.7641935
29,DELI,643,3.81497572815534,0.06677017448824665,29,1.8715285
29,DRUG GM,3985,2.9721746877521182,0.09341435164208711,29,1.7544096
29,FLORAL,43,6.982105263157894,0.0,29,2.0070555
29,FROZEN GROCERY,2,1.135,0.038135593220338986,29,0.88102293
29,GARDEN CENTER,20,6.543000000000001,0.0,29,1.9751686
29,GROCERY,24321,2.0237194014015345,0.1653312630231525,29,1.5267918
29,KIOSK-GAS,2191209,1.0918684884777305,0.022503501171120783,29,0.80666447
29,MEAT,1616,4.590720669271616,0.3094834902519642,29,1.9654713
29,MEAT-PCKGD,1692,3.042740868662816,0.22532664422935275,29,1.6829978
29,MISC SALES TRAN,485149,2.350908014683669,0.019901102710856197,29,1.6747596
29,MISC. TRANS.,30,4.236923076923077,0.0,29,1.8880295
29,NUTRITION,427,2.358002103049422,0.11506510567597852,29,1.6175197
29,PASTRY,541,2.9277443609022558,0.11544153596109885,29,1.6996158
29,PRODUCE,2947,1.9313929086380917,0.1082108430746846,29,1.4527563
29,RESTAURANT,2,7.365,0.0,29,2.0070555
29,SALAD BAR,123,2.4093577981651375,0.057428653606468316,29,1.6175197
29,SEAFOOD,47,4.911752136752137,0.1998772713326288,29,1.9751686
29,SEAFOOD-PCKGD,177,4.240021317687572,0.28249050784262053,29,1.9347819
29,SPIRITS,22,9.089473684210526,0.0,29,2.0440118
29,TRAVEL & LEISUR,21,2.915714285714286,0.0,29,1.7913847
30,AUTOMOTIVE,1,9.99,0.0,30,2.1023052
30,COSMETICS,82,4.1233125,0.1935384176492963,30,1.9641538
30,COUP/STR & MFG,4,0.0021392087411664174,0.0,30,-0.9686971
30,DELI,682,3.844337148984683,0.06287239670341908,30,1.8715285
30,DRUG GM,3541,3.035873736176233,0.08186984132874912,30,1.7953533
30,FLORAL,119,8.393082524271845,0.015020464122260529,30,2.0399985
30,FROZEN GROCERY,1,1.69,0.0,30,1.2627574
30,GARDEN CENTER,13,5.745,0.0,30,1.9751686
30,GROCERY,21622,2.097534834915374,0.17688875078522331,30,1.5267918
30,KIOSK-GAS,2116111,0.7421608216276612,0.026690596287071728,30,0.080007456
30,MEAT,1206,4.574916235278684,0.20568143438229639,30,1.9751686
30,MEAT-PCKGD,1297,3.085923710614981,0.19370009159976292,30,1.6775541
30,MISC SALES TRAN,320772,2.0379246017991597,0.020836436949418505,30,1.4487877
30,MISC. TRANS.,18,3.202142857142857,0.13295165394402034,30,1.7544096
30,NUTRITION,353,2.2779615861214375,0.09936349520547132,30,1.6175197
30,PASTRY,502,3.0875590551181107,0.09287599303515073,30,1.7953533
30,PRODUCE,2902,1.8064340487940154,0.10425495200123516,30,1.3861426
30,RESTAURANT,2,2.825,0.0,30,1.7913847
30,SALAD BAR,96,2.463372093023256,0.0,30,1.6747596
30,SEAFOOD,35,6.4750000000000005,0.14211802163609394,30,1.9924749
30,SEAFOOD-PCKGD,116,4.329088068271089,0.23828932960214136,30,1.9641538
30,SPIRITS,16,7.930000000000001,0.0,30,2.0226922
30,TRAVEL & LEISUR,20,2.6623529411764704,0.0,30,1.6747596
31,AUTOMOTIVE,3,1.1466666666666667,0.0,31,0.97762126
31,COSMETICS,76,3.7764880445658497,0.19334216437251628,31,1.8574995
31,COUP/STR & MFG,8,1.2609168037462142,0.11503697617091208,31,1.1139765
31,DELI,639,3.708114828617751,0.09921960373941484,31,1.849641
31,DRUG GM,3492,3.1072541489874776,0.0822977898817314,31,1.7953533
31,FLORAL,49,6.270222222222222,0.004903723560757135,31,1.9751686
31,FROZEN GROCERY,1,1.69,0.0,31,1.2627574
31,GARDEN CENTER,2,6.245,0.0,31,1.9751686
31,GROCERY,22524,1.9767703210859693,0.18661765766921332,31,1.4918891
31,KIOSK-GAS,2314063,0.7159373071767468,0.02873187062199125,31,0.030846767
31,MEAT,1170,4.511472553644059,0.29437325630200234,31,1.9347819
31,MEAT-PCKGD,1369,2.9136517451441155,0.21521693440698367,31,1.6634475
31,MISC SALES TRAN,347469,3.023765204409228,0.02842880342511257,31,1.7913847
31,MISC. TRANS.,22,2.2960526315789473,0.07046979865771812,31,1.6135511
31,NUTRITION,324,2.53074,0.07923789606789387,31,1.6452136
31,PASTRY,551,2.6255321782178216,0.15327945422634887,31,1.6384073
31,PRODUCE,2942,1.8128252718824156,0.1396559184860143,31,1.3861426
31,RESTAURANT,1,3.8,0.0,31,1.8304538
31,SALAD BAR,76,2.7736515151515153,0.0,31,1.736591
31,SEAFOOD,37,5.692311827956989,0.14002429922763168,31,1.9751686
31,SEAFOOD-PCKGD,129,3.868705726905766,0.250971716519949,31,1.8574995
31,SPIRITS,21,8.541764705882354,0.0,31,2.0440118
31,TRAVEL & LEISUR,19,2.8516666666666666,0.0,31,1.7913847
32,COSMETICS,69,4.809263680134479,0.030052377742052588,32,1.9738511
32,COUP/STR & MFG,7,1.1307130695803889,0.0,32,0.8616183
32,DELI,670,3.7625730994152047,0.07157119612682053,32,1.8671967
32,DRUG GM,3434,3.1889953873253614,0.08705812220566318,32,1.8125348
32,FLORAL,24,7.663636363636363,0.0,32,2.0226922
32,GROCERY,20649,2.034484935127047,0.1665863727210047,32,1.5267918
32,KIOSK-GAS,2437271,0.7979842386757031,0.0329191735588305,32,0.27551317
32,MEAT,1175,4.6741960986168305,0.24928644569038974,32,1.9738511
32,MEAT-PCKGD,1318,3.008567894979089,0.22346052134491873,32,1.6951098
32,MISC SALES TRAN,408367,3.1249004190218668,0.022121188367170964,32,1.8010819
32,MISC. TRANS.,24,1.610952380952381,0.005574136008918617,32,1.2126247
32,NUTRITION,399,2.451378494623656,0.08195983518022162,32,1.6452136
32,PASTRY,548,3.0744001610305958,0.12278837348648435,32,1.7071002
32,PRODUCE,2719,1.9437397853790759,0.11312981660432342,32,1.4487877
32,RESTAURANT,3,2.046666666666667,0.0,32,1.4487877
32,SALAD BAR,94,2.56584388185654,0.004249351973823991,32,1.6747596
32,SEAFOOD,42,7.5648684210526325,0.16645612671266155,32,1.9924749
32,SEAFOOD-PCKGD,98,4.059156626506025,0.2541294391470831,32,1.918281
32,SPIRITS,16,8.836666666666668,0.0,32,2.0440118
32,TRAVEL & LEISUR,68,1.8278787878787879,0.13579040852575489,32,1.4138851
33,CNTRL/STORE SUP,1,0.1,0.0,33,-0.85048354
33,COSMETICS,68,4.306111111111112,0.04215321442320031,33,1.8925999
33,COUP/STR & MFG,28,0.06852064757567757,0.0,33,-0.85626906
33,DELI,679,3.8125764856837305,0.07358285337280007,33,1.8632281
33,DRUG GM,3701,3.28491468006619,0.08521295573001511,33,1.8085662
33,FLORAL,45,8.273658536585366,0.0,33,2.0267055
33,FROZEN GROCERY,2,0.73,0.06410256410256411,33,0.030846767
33,GROCERY,24096,2.000836739466756,0.17693557396449705,33,1.4918891
33,KIOSK-GAS,2431004,0.8287476357417664,0.03406687066496084,33,0.3486186
33,MEAT,1396,5.033373503465659,0.27809944449309193,33,1.9751686
33,MEAT-PCKGD,1468,3.103027445511743,0.20346369368808268,33,1.6951098
33,MISC SALES TRAN,347611,2.755308122234805,0.01890708732734546,33,1.7462882
33,MISC. TRANS.,22,2.887,0.04979413278435409,33,1.7462882
33,NUTRITION,491,2.534310009718173,0.08965551780840211,33,1.6452136
33,PASTRY,535,2.9217415942311926,0.13382419100361806,33,1.7071002
33,PRODUCE,3000,1.952612222609922,0.09303357076902785,33,1.4487877
33,RESTAURANT,6,2.416,0.0,33,1.6747596
33,SALAD BAR,103,2.9791575091575093,0.0,33,1.8010819
33,SEAFOOD,63,6.465886792452831,0.14199452581433736,33,1.9751686
33,SEAFOOD-PCKGD,156,5.07890350877193,0.2479624853458382,33,1.9751686
33,SPIRITS,20,8.124375,0.0,33,2.0267055
33,TRAVEL & LEISUR,18,1.7745454545454544,0.012179756404871902,33,1.3809924
34,AUTOMOTIVE,1,13.45,0.0,34,2.0956151
34,CHEF SHOPPE,2,3.14,0.0,34,1.8085662
34,COSMETICS,80,3.8031578947368425,0.2484857623966423,34,1.812403
34,COUP/STR & MFG,8,1.4666310894604997,0.09795918367346938,34,1.1438092
34,DELI,713,3.781331360946745,0.05705271148645443,34,1.8632281
34,DRUG GM,3475,3.0022659381364067,0.10344556141772714,34,1.7128288
34,FLORAL,45,7.408823529411765,0.0033400133600534404,34,2.0227368
34,FROZEN GROCERY,3,2.21,0.0,34,1.5544858
34,GROCERY,22998,2.0525861324621606,0.18514235222023617,34,1.4934043
34,KIOSK-GAS,2245204,0.6691029425481045,0.037041521618485444,34,-0.011474189
34,MEAT,1237,4.792638138372024,0.2392084208538859,34,1.9738511
34,MEAT-PCKGD,1398,3.138638917706709,0.2121572398961023,34,1.732216
34,MISC SALES TRAN,417160,2.1145980286067183,0.029663274428180567,34,1.5228232
34,MISC. TRANS.,23,2.443095238095238,0.01449459631277813,34,1.6747596
34,NUTRITION,369,2.5195048309178745,0.10635532953371057,34,1.6735855
34,PASTRY,500,2.993121734267722,0.14123164654781892,34,1.7246559
34,PRODUCE,2835,1.8143716331438906,0.11080159706829586,34,1.4138851
34,RESTAURANT,6,3.146,0.0,34,1.8085662
34,SALAD BAR,115,2.927887596899225,0.023682954002864874,34,1.7537725
34,SEAFOOD,42,5.945121951219512,0.1410581803982819,34,1.9751686
34,SEAFOOD-PCKGD,109,4.9151123595505615,0.24049336349280867,34,1.9751686
34,SPIRITS,16,8.887333333333334,0.0,34,2.0440118
34,TOYS,1,3.19,0.0,34,1.8085662
34,TRAVEL & LEISUR,5,3.5759999999999996,0.08914926133469181,34,1.8261219
35,AUTOMOTIVE,1,5.39,0.0,35,1.9712
35,COSMETICS,67,3.3855555555555554,0.21254691689008043,35,1.761762
35,COUP/STR & MFG,23,1.1864742446619554,0.06843455945252352,35,0.94625956
35,DELI,600,4.076712802768166,0.05205399444378269,35,1.8632281
35,DRUG GM,3504,3.148432361350679,0.09741965950645388,35,1.7713282
35,FLORAL,49,7.843153153153153,0.0,35,2.0227368
